,areaQ1,areaQ2,areaQ3,areaQ4,blobs,contourEdgesQ1,contourEdgesQ2,contourEdgesQ3,contourEdgesQ4,diagnostic,distanceQ1,distanceQ2,distanceQ3,distanceQ4,marker,perimeterQ1,perimeterQ2,perimeterQ3,perimeterQ4
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1888,0.0,28.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,N,-1.0,44.553338819890925,-1.0,-1.0,CFP10,0.0,22.14213526248932,0.0,0.0
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1898,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,RV1681,0.0,16.485281229019165,0.0,0.0
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1901,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,RV1681,0.0,9.656854152679443,0.0,0.0
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1904,0.0,97.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,N,-1.0,40.311288741492746,-1.0,-1.0,RV1681,0.0,46.870057463645935,0.0,0.0
1905,14.5,0.0,0.0,16.0,2.0,6.0,0.0,0.0,8.0,P,43.840620433565945,-1.0,-1.0,43.86342439892262,ESAT6,15.071067690849304,0.0,0.0,22.485281229019165
1906,20.5,0.0,0.0,17.5,2.0,7.0,0.0,0.0,6.0,P,43.840620433565945,-1.0,-1.0,45.254833995939045,CFP10,21.071067690849304,0.0,0.0,19.899494767189026
1907,0.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,P,-1.0,44.598206241955516,-1.0,-1.0,RV1681,0.0,7.414213538169861,0.0,0.0
1908,0.0,3.0,24.0,0.0,2.0,0.0,6.0,5.0,0.0,P,-1.0,45.254833995939045,44.553338819890925,-1.0,ESAT6,0.0,6.828427076339722,21.313708305358887,0.0
1909,34.0,0.0,13.0,20.5,3.0,5.0,0.0,4.0,4.0,P,43.840620433565945,-1.0,44.553338819890925,43.840620433565945,CFP10,24.14213526248932,0.0,15.656854033470154,19.071067690849304
1910,5.0,3.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,P,44.553338819890925,45.967379738244816,-1.0,-1.0,RV1681,8.828427076339722,6.828427076339722,0.0,0.0
1911,44.0,32.5,29.5,21.5,4.0,5.0,4.0,5.0,4.0,P,43.139309220245984,43.840620433565945,43.139309220245984,44.553338819890925,ESAT6,26.14213514328003,23.55634891986847,23.071067690849304,19.899494767189026
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
1913,35.5,4.0,29.5,0.0,3.0,4.0,5.0,7.0,0.0,P,42.44997055358225,45.27692569068709,43.139309220245984,-1.0,RV1681,23.899494647979736,8.828427076339722,23.899494767189026,0.0
1914,0.0,4.0,5.5,0.0,2.0,0.0,5.0,5.0,0.0,P,-1.0,45.27692569068709,44.598206241955516,-1.0,ESAT6,0.0,8.828427076339722,9.41421353816986,0.0
1915,127.5,47.0,3.0,12.0,4.0,5.0,4.0,4.0,4.0,P,38.897300677553446,43.139309220245984,44.553338819890925,45.27692569068709,CFP10,52.52691090106964,25.798989295959473,8.828427076339722,15.656854152679443
1916,15.0,5.5,0.0,0.0,2.0,6.0,5.0,0.0,0.0,P,45.254833995939045,44.553338819890925,-1.0,-1.0,RV1681,19.313708305358887,10.242640614509583,0.0,0.0
1917,0.0,0.0,0.0,24.5,1.0,0.0,0.0,0.0,5.0,P,-1.0,-1.0,-1.0,43.139309220245984,ESAT6,0.0,0.0,0.0,21.899494647979736
1918,3.0,0.0,0.0,23.0,2.0,6.0,0.0,0.0,4.0,P,44.553338819890925,-1.0,-1.0,43.840620433565945,CFP10,6.828427076339722,0.0,0.0,19.313708305358887
1919,0.0,11.5,4.0,33.5,3.0,0.0,4.0,5.0,5.0,P,-1.0,43.278170016764804,43.93176527297759,43.139309220245984,RV1681,0.0,15.071067571640015,8.828427076339722,22.727921724319458
1920,0.0,4.5,0.0,31.5,2.0,0.0,4.0,0.0,6.0,P,-1.0,44.598206241955516,-1.0,43.139309220245984,ESAT6,0.0,9.41421353816986,0.0,25.55634880065918
1921,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,P,-1.0,-1.0,-1.0,44.553338819890925,CFP10,0.0,0.0,0.0,13.656854033470154
1922,33.5,39.0,36.5,21.5,4.0,6.0,5.0,5.0,7.0,P,43.139309220245984,43.139309220245984,42.42640687119285,44.553338819890925,RV1681,22.72792160511017,24.14213526248932,25.899494767189026,23.55634880065918
1923,17.0,8.5,38.0,48.0,4.0,6.0,9.0,6.0,5.0,P,44.553338819890925,43.86342439892262,43.139309220245984,42.42640687119285,ESAT6,19.656854152679443,15.071067690849304,24.14213514328003,26.970561981201172
1924,37.0,0.0,21.0,0.0,2.0,5.0,0.0,5.0,0.0,P,43.139309220245984,-1.0,44.553338819890925,-1.0,CFP10,27.798989415168762,0.0,28.14213538169861,0.0
1925,10.5,32.5,19.5,0.0,3.0,4.0,4.0,5.0,0.0,P,44.598206241955516,43.840620433565945,44.553338819890925,-1.0,RV1681,16.242640614509583,23.55634891986847,19.899494767189026,0.0
1926,40.5,11.5,51.5,26.0,4.0,6.0,5.0,5.0,5.0,P,43.139309220245984,44.553338819890925,41.72529209005013,43.139309220245984,ESAT6,24.727921724319458,14.242640614509583,27.55634880065918,20.485280990600586
1927,20.5,0.0,26.0,38.0,3.0,5.0,0.0,7.0,6.0,P,44.553338819890925,-1.0,42.44997055358225,43.139309220245984,CFP10,17.899494647979736,0.0,27.313708186149597,24.14213526248932
1928,0.0,17.0,0.0,3.5,2.0,0.0,4.0,0.0,5.0,P,-1.0,43.139309220245984,-1.0,44.553338819890925,RV1681,0.0,15.313708305358887,0.0,7.414213538169861
1929,29.0,33.5,6.0,28.0,4.0,5.0,5.0,5.0,6.0,P,43.139309220245984,43.139309220245984,44.598206241955516,43.86342439892262,ESAT6,24.14213538169861,23.899494647979736,11.656854152679443,21.313708186149597
1930,0.0,53.0,18.5,19.5,3.0,0.0,5.0,4.0,5.0,P,-1.0,41.72529209005013,44.553338819890925,43.840620433565945,CFP10,0.0,30.14213526248932,17.899494647979736,21.899494767189026
1931,0.0,23.0,24.0,50.5,3.0,0.0,6.0,6.0,5.0,P,-1.0,43.840620433565945,43.86342439892262,41.72529209005013,RV1681,0.0,21.656854152679443,23.313708186149597,27.55634880065918
1932,5.0,14.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,P,44.598206241955516,44.553338819890925,-1.0,-1.0,ESAT6,8.828427076339722,17.656854152679443,0.0,0.0
1933,3.5,0.0,11.5,3.0,3.0,5.0,0.0,7.0,6.0,P,44.553338819890925,-1.0,44.598206241955516,45.967379738244816,CFP10,7.414213538169861,0.0,15.071067690849304,6.828427076339722
1934,44.5,47.0,17.0,0.0,3.0,6.0,4.0,5.0,0.0,P,43.840620433565945,43.139309220245984,44.553338819890925,-1.0,RV1681,26.72792160511017,27.798989415168762,19.313708305358887,0.0
1935,0.0,30.5,30.5,40.5,3.0,0.0,6.0,7.0,7.0,P,-1.0,43.840620433565945,43.139309220245984,43.139309220245984,ESAT6,0.0,22.727921843528748,24.727921843528748,27.55634880065918
1936,0.0,36.5,19.0,11.0,3.0,0.0,5.0,6.0,5.0,P,-1.0,41.72529209005013,43.86342439892262,44.553338819890925,CFP10,0.0,24.727921724319458,20.485281229019165,16.485281109809875
1937,20.0,15.5,14.0,21.0,4.0,5.0,4.0,5.0,5.0,P,43.86342439892262,43.840620433565945,43.86342439892262,43.840620433565945,RV1681,19.313708186149597,19.071067571640015,15.656854152679443,24.485281229019165
1938,17.5,0.0,45.0,17.0,3.0,6.0,0.0,5.0,5.0,P,43.840620433565945,-1.0,42.42640687119285,44.553338819890925,ESAT6,17.071067571640015,0.0,26.97056210041046,18.485281229019165
1939,0.0,0.0,4.5,19.5,2.0,0.0,0.0,4.0,7.0,P,-1.0,-1.0,44.553338819890925,43.86342439892262,CFP10,0.0,0.0,9.41421353816986,21.071067571640015
1940,0.0,27.0,33.0,20.0,3.0,0.0,6.0,7.0,5.0,P,-1.0,43.86342439892262,43.139309220245984,44.553338819890925,RV1681,0.0,21.313708186149597,23.313708305358887,18.485281109809875
1941,55.0,12.5,15.5,22.5,4.0,4.0,4.0,5.0,5.0,P,42.42640687119285,45.967379738244816,44.553338819890925,44.553338819890925,ESAT6,29.798989295959473,17.071067571640015,15.899494528770447,19.899494647979736
1942,12.0,31.5,63.5,26.0,4.0,5.0,5.0,4.0,5.0,P,44.553338819890925,43.840620433565945,41.72529209005013,43.840620433565945,CFP10,15.656854152679443,23.899494767189026,32.041630268096924,21.313708305358887
1943,0.0,23.5,19.0,0.0,2.0,0.0,6.0,6.0,0.0,P,-1.0,43.86342439892262,43.86342439892262,-1.0,RV1681,0.0,19.899494647979736,18.485281229019165,0.0
1944,59.0,41.0,17.5,0.0,3.0,5.0,7.0,5.0,0.0,P,41.72529209005013,43.139309220245984,44.553338819890925,-1.0,ESAT6,32.97056245803833,25.313708186149597,17.899494528770447,0.0
1945,52.0,0.0,25.0,0.0,2.0,6.0,0.0,8.0,0.0,P,42.42640687119285,-1.0,43.86342439892262,-1.0,CFP10,26.97056210041046,0.0,24.14213538169861,0.0
1946,0.0,10.0,47.5,26.0,3.0,0.0,5.0,6.0,6.0,P,-1.0,44.553338819890925,43.139309220245984,44.553338819890925,RV1681,0.0,13.656854033470154,27.55634891986847,19.313708066940308
1947,24.5,0.0,23.0,0.0,2.0,4.0,0.0,5.0,0.0,P,44.553338819890925,-1.0,44.553338819890925,-1.0,ESAT6,21.899494767189026,0.0,19.313708186149597,0.0
1948,98.0,117.0,0.0,80.0,3.0,4.0,4.0,0.0,4.0,P,39.6232255123179,39.59797974644666,-1.0,41.012193308819754,CFP10,47.11269760131836,50.284271121025085,0.0,38.62741672992706
1949,0.0,42.5,47.0,3.0,3.0,0.0,5.0,4.0,6.0,P,-1.0,43.139309220245984,42.42640687119285,45.967379738244816,RV1681,0.0,25.55634868144989,27.798989295959473,6.828427076339722
1950,16.0,23.5,0.0,0.0,2.0,5.0,7.0,0.0,0.0,N,44.553338819890925,43.86342439892262,-1.0,-1.0,ESAT6,18.485281109809875,21.899494647979736,0.0,0.0
1951,4.5,138.5,4.0,126.5,4.0,4.0,5.0,5.0,5.0,P,45.27692569068709,38.18376618407357,45.254833995939045,38.897300677553446,CFP10,9.41421353816986,57.35533857345581,8.828427076339722,54.18376576900482
1952,13.0,10.0,26.5,0.0,3.0,5.0,6.0,4.0,0.0,P,44.553338819890925,44.598206241955516,43.840620433565945,-1.0,RV1681,14.828427076339722,17.656854152679443,21.55634891986847,0.0
1953,138.5,147.5,123.5,128.5,4.0,5.0,7.0,4.0,5.0,P,38.18376618407357,38.18376618407357,39.59797974644666,39.59797974644666,ESAT6,57.35533821582794,57.01219320297241,45.35533857345581,55.35533893108368
1954,20.0,35.5,20.5,25.5,4.0,6.0,5.0,5.0,5.0,P,45.27692569068709,43.840620433565945,43.840620433565945,43.86342439892262,CFP10,21.313708305358887,23.55634891986847,19.899494647979736,21.899494528770447
1955,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,5.0,P,-1.0,-1.0,-1.0,44.553338819890925,RV1681,0.0,0.0,0.0,20.485281229019165
1956,8.0,10.0,42.0,4.0,4.0,6.0,4.0,5.0,5.0,P,45.27692569068709,45.254833995939045,42.42640687119285,43.93176527297759,ESAT6,10.828427076339722,15.656854152679443,26.14213514328003,8.828427076339722
1957,18.5,49.0,43.5,26.5,4.0,5.0,6.0,5.0,7.0,P,44.553338819890925,43.139309220245984,43.139309220245984,43.86342439892262,CFP10,19.899494767189026,28.14213514328003,24.727921843528748,21.899494647979736
1958,100.0,0.0,36.5,0.0,2.0,4.0,0.0,5.0,0.0,P,40.311288741492746,-1.0,43.840620433565945,-1.0,RV1681,45.11269783973694,0.0,28.384775757789612,0.0
1959,58.0,21.0,6.5,0.0,3.0,5.0,5.0,6.0,0.0,P,42.42640687119285,44.553338819890925,45.27692569068709,-1.0,ESAT6,29.79898953437805,20.485281229019165,10.242640614509583,0.0
1960,31.5,29.5,43.0,44.5,4.0,7.0,5.0,7.0,7.0,P,44.553338819890925,43.840620433565945,43.139309220245984,42.42640687119285,CFP10,25.899494767189026,24.727921724319458,27.313708186149597,25.5563485622406
1961,16.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,P,45.254833995939045,-1.0,-1.0,-1.0,RV1681,21.313708305358887,0.0,0.0,0.0
1962,10.0,6.0,0.0,16.5,3.0,6.0,7.0,0.0,5.0,P,45.254833995939045,44.598206241955516,-1.0,44.553338819890925,ESAT6,17.656854152679443,10.828427076339722,0.0,17.071067571640015
1963,52.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,CFP10,27.798989415168762,0.0,0.0,0.0
1964,16.0,12.0,10.0,11.5,4.0,5.0,5.0,5.0,6.0,P,44.553338819890925,44.553338819890925,44.553338819890925,44.553338819890925,RV1681,16.485281109809875,16.485281109809875,14.485281109809875,21.899494767189026
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
1966,16.5,0.0,56.5,5.0,3.0,6.0,0.0,5.0,8.0,P,45.27692569068709,-1.0,42.42640687119285,44.598206241955516,CFP10,21.071067690849304,0.0,29.213203072547913,10.828427076339722
1967,29.0,58.5,25.0,5.5,4.0,7.0,4.0,5.0,5.0,P,44.553338819890925,41.72529209005013,43.840620433565945,43.93176527297759,RV1681,22.14213538169861,29.213203072547913,21.313708305358887,9.41421353816986
1968,0.0,37.0,0.0,31.0,2.0,0.0,6.0,0.0,5.0,P,-1.0,43.139309220245984,-1.0,43.840620433565945,ESAT6,0.0,24.14213538169861,0.0,22.14213538169861
1969,17.5,0.0,39.0,19.5,3.0,4.0,0.0,6.0,6.0,P,43.86342439892262,-1.0,42.42640687119285,43.139309220245984,CFP10,17.071067571640015,0.0,25.313708066940308,21.071067690849304
1970,6.5,32.0,35.5,24.5,4.0,5.0,6.0,6.0,5.0,P,43.86342439892262,43.840620433565945,43.139309220245984,43.840620433565945,RV1681,11.41421353816986,22.485281229019165,24.727921724319458,20.72792160511017
1971,27.5,11.5,0.0,5.5,3.0,5.0,5.0,0.0,5.0,P,44.553338819890925,45.27692569068709,-1.0,44.553338819890925,ESAT6,22.727921843528748,14.242640614509583,0.0,9.41421353816986
1972,12.5,155.0,68.5,50.5,4.0,4.0,5.0,4.0,5.0,P,45.254833995939045,38.18376618407357,41.012193308819754,42.44997055358225,CFP10,15.071067571640015,58.426406383514404,34.041630029678345,29.55634880065918
1973,19.5,49.0,34.5,0.0,3.0,4.0,5.0,5.0,0.0,P,44.553338819890925,42.42640687119285,43.840620433565945,-1.0,RV1681,20.727921843528748,26.97056221961975,23.55634891986847,0.0
1974,3.5,0.0,0.0,27.5,2.0,5.0,0.0,0.0,6.0,P,44.553338819890925,-1.0,-1.0,43.840620433565945,ESAT6,7.414213538169861,0.0,0.0,19.899494647979736
1975,85.0,13.0,46.0,74.0,4.0,5.0,6.0,5.0,5.0,P,39.59797974644666,43.840620433565945,42.42640687119285,37.48332962798263,CFP10,38.627416253089905,13.656854152679443,26.14213538169861,35.79898965358734
1976,44.0,95.0,54.5,15.5,4.0,5.0,4.0,4.0,7.0,P,41.012193308819754,40.311288741492746,41.72529209005013,43.840620433565945,RV1681,26.14213526248932,47.11269783973694,29.55634891986847,21.071067571640015
1977,38.5,36.0,55.5,91.0,4.0,5.0,5.0,4.0,4.0,N,43.86342439892262,44.553338819890925,42.42640687119285,39.59797974644666,ESAT6,27.55634868144989,24.97056233882904,29.213202953338623,42.28427076339722
1978,52.5,79.5,63.5,44.0,4.0,6.0,5.0,4.0,4.0,P,42.44997055358225,41.012193308819754,41.72529209005013,43.139309220245984,CFP10,27.55634868144989,36.041630029678345,32.04163038730621,26.14213514328003
1979,6.0,55.5,39.5,36.5,4.0,5.0,6.0,6.0,6.0,P,45.27692569068709,41.72529209005013,43.840620433565945,43.139309220245984,RV1681,11.656854152679443,28.3847758769989,24.727921724319458,23.55634880065918
1980,10.5,5.0,73.0,46.5,4.0,4.0,6.0,4.0,5.0,P,44.553338819890925,44.598206241955516,41.72529209005013,42.42640687119285,ESAT6,13.41421353816986,8.828427076339722,34.62741672992706,26.38477599620819
1981,21.5,94.5,62.0,65.0,4.0,7.0,4.0,5.0,5.0,P,43.86342439892262,41.012193308819754,41.72529209005013,41.72529209005013,CFP10,21.899494647979736,43.69848442077637,29.79898953437805,31.798989415168762
1982,14.5,41.5,32.5,0.0,3.0,5.0,7.0,5.0,0.0,P,44.553338819890925,43.139309220245984,43.840620433565945,-1.0,RV1681,17.899494767189026,24.72792160511017,25.55634880065918,0.0
1983,6.0,11.0,5.0,7.0,4.0,7.0,6.0,6.0,5.0,P,43.93176527297759,45.254833995939045,43.93176527297759,43.93176527297759,ESAT6,10.828427076339722,18.485281229019165,8.828427076339722,10.828427076339722
1984,0.0,27.0,20.0,55.0,3.0,0.0,7.0,4.0,4.0,P,-1.0,43.86342439892262,44.553338819890925,41.72529209005013,CFP10,0.0,23.313708066940308,18.485281229019165,30.97056245803833
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
1986,36.0,16.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,P,43.840620433565945,45.254833995939045,-1.0,-1.0,ESAT6,26.14213526248932,18.485281229019165,0.0,0.0
1987,0.0,78.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,41.72529209005013,-1.0,-1.0,CFP10,0.0,36.87005698680878,0.0,0.0
1988,41.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.139309220245984,-1.0,-1.0,-1.0,RV1681,26.14213538169861,0.0,0.0,0.0
1989,0.0,47.5,38.5,0.0,2.0,0.0,6.0,6.0,0.0,P,-1.0,42.42640687119285,42.42640687119285,-1.0,ESAT6,0.0,27.55634891986847,23.899494767189026,0.0
1990,77.5,95.5,65.0,76.0,4.0,5.0,4.0,5.0,5.0,P,41.012193308819754,40.311288741492746,41.72529209005013,40.311288741492746,CFP10,35.21320331096649,46.870057344436646,31.798989415168762,38.97056233882904
1991,28.5,21.5,85.0,72.0,4.0,6.0,5.0,4.0,6.0,P,43.840620433565945,43.840620433565945,38.897300677553446,40.311288741492746,RV1681,21.071067690849304,18.242640614509583,41.455843687057495,32.97056245803833
1992,0.0,7.0,27.5,53.5,3.0,0.0,5.0,5.0,5.0,P,-1.0,45.254833995939045,43.139309220245984,42.42640687119285,ESAT6,0.0,11.656854152679443,19.899494647979736,30.38477599620819
1993,43.0,29.0,96.5,56.0,4.0,4.0,6.0,4.0,6.0,P,36.76955262170047,41.72529209005013,38.897300677553446,41.012193308819754,CFP10,30.142135500907898,21.313708186149597,42.870057463645935,29.313708305358887
1994,0.0,34.0,29.5,110.5,3.0,0.0,6.0,5.0,4.0,P,-1.0,43.139309220245984,42.42640687119285,38.897300677553446,RV1681,0.0,28.97056210041046,21.071067690849304,47.69848418235779
1995,12.0,9.0,75.0,41.0,4.0,5.0,5.0,4.0,5.0,P,45.27692569068709,45.27692569068709,41.012193308819754,42.42640687119285,ESAT6,16.485281229019165,11.656854152679443,37.79898929595947,25.313708186149597
1996,20.5,0.0,9.0,0.0,2.0,5.0,0.0,5.0,0.0,P,44.553338819890925,-1.0,44.553338819890925,-1.0,CFP10,19.899494767189026,0.0,19.656854152679443,0.0
1997,22.0,3.0,25.0,25.0,4.0,6.0,6.0,5.0,5.0,P,44.553338819890925,45.34313619501854,43.18564576337837,43.86342439892262,RV1681,18.485281229019165,6.828427076339722,21.313708066940308,20.485281229019165
1998,13.5,9.5,78.5,44.5,4.0,6.0,5.0,4.0,7.0,P,45.27692569068709,44.598206241955516,40.311288741492746,43.139309220245984,ESAT6,17.071067690849304,12.242640614509583,37.21320283412933,25.55634880065918
1999,20.5,0.0,9.0,0.0,2.0,6.0,0.0,5.0,0.0,P,45.27692569068709,-1.0,43.86342439892262,-1.0,CFP10,20.727921843528748,0.0,12.828427076339722,0.0
2000,21.0,3.5,26.5,28.5,4.0,7.0,5.0,5.0,5.0,P,43.840620433565945,44.598206241955516,43.86342439892262,43.86342439892262,RV1681,18.485281229019165,7.414213538169861,21.899494647979736,23.899494767189026
2001,9.0,7.5,80.5,44.0,4.0,5.0,4.0,4.0,6.0,P,44.553338819890925,45.27692569068709,40.311288741492746,42.42640687119285,ESAT6,13.656854033470154,11.41421353816986,42.041629910469055,26.97056245803833
2002,20.5,0.0,7.0,0.0,2.0,5.0,0.0,6.0,0.0,P,45.254833995939045,-1.0,43.93176527297759,-1.0,CFP10,19.899494647979736,0.0,11.656854152679443,0.0
2003,23.0,3.0,24.0,28.5,4.0,6.0,6.0,5.0,6.0,P,43.86342439892262,45.27692569068709,43.86342439892262,43.139309220245984,RV1681,18.485281229019165,6.828427076339722,21.313708305358887,21.899494647979736
2004,0.0,8.0,11.5,0.0,2.0,0.0,6.0,5.0,0.0,P,-1.0,45.254833995939045,44.553338819890925,-1.0,ESAT6,0.0,11.656854152679443,17.899494647979736,0.0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
2006,0.0,13.5,4.0,22.0,3.0,0.0,6.0,8.0,5.0,P,-1.0,44.553338819890925,45.254833995939045,43.86342439892262,RV1681,0.0,17.899494647979736,13.656854152679443,19.313708186149597
2007,0.0,5.5,10.5,0.0,2.0,0.0,6.0,4.0,0.0,P,-1.0,45.967379738244816,44.553338819890925,-1.0,ESAT6,0.0,12.242640614509583,15.071067690849304,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
2009,0.0,7.5,3.0,27.5,3.0,0.0,5.0,6.0,4.0,P,-1.0,44.598206241955516,45.34313619501854,43.840620433565945,RV1681,0.0,12.242640614509583,6.828427076339722,20.727921843528748
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
2011,0.0,0.0,20.5,0.0,1.0,0.0,0.0,5.0,0.0,P,-1.0,-1.0,44.553338819890925,-1.0,CFP10,0.0,0.0,17.899494528770447,0.0
2012,0.0,25.5,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,43.840620433565945,-1.0,-1.0,RV1681,0.0,21.55634880065918,0.0,0.0
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
2015,0.0,29.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,P,-1.0,43.139309220245984,-1.0,-1.0,RV1681,0.0,22.485281229019165,0.0,0.0
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
2017,0.0,52.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,P,-1.0,43.139309220245984,-1.0,-1.0,CFP10,0.0,27.798989176750183,0.0,0.0
2018,67.0,3.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,P,41.012193308819754,45.967379738244816,-1.0,-1.0,RV1681,33.79898929595947,12.828427076339722,0.0,0.0
2019,28.5,0.0,0.0,131.0,2.0,5.0,0.0,0.0,5.0,P,43.86342439892262,-1.0,-1.0,38.897300677553446,ESAT6,23.899494767189026,0.0,0.0,52.76955223083496
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
2021,3.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,P,43.86342439892262,-1.0,-1.0,-1.0,RV1681,7.414213538169861,0.0,0.0,0.0
2022,0.0,13.0,18.0,0.0,2.0,0.0,4.0,6.0,0.0,P,-1.0,44.553338819890925,45.254833995939045,-1.0,ESAT6,0.0,18.485281109809875,20.485281229019165,0.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
2024,0.0,12.0,6.0,0.0,2.0,0.0,4.0,4.0,0.0,P,-1.0,45.254833995939045,43.93176527297759,-1.0,RV1681,0.0,15.656854033470154,10.828427076339722,0.0
